"Provincia"	"Municipio"	"Partido"	"VotosMuni"
"23694"	"VALLADOLID"	"OLMOS DE ESGUEVA"	"PCTE"	0
"23695"	"VALLADOLID"	"OLMOS DE ESGUEVA"	"Podemos"	5
"23696"	"VALLADOLID"	"OLMOS DE ESGUEVA"	"PP"	56
"23697"	"VALLADOLID"	"OLMOS DE ESGUEVA"	"PSOE"	62
"23698"	"VALLADOLID"	"OLMOS DE ESGUEVA"	"TyF"	0
"23699"	"VALLADOLID"	"OLMOS DE ESGUEVA"	"UNIÓN REGIONALISTA"	0
"23700"	"VALLADOLID"	"OLMOS DE ESGUEVA"	"VOX"	5
"23701"	"VALLADOLID"	"OLMOS DE ESGUEVA"	"Votos en blanco"	1
"23702"	"VALLADOLID"	"OLMOS DE ESGUEVA"	"Votos nulos"	2
"23703"	"VALLADOLID"	"OLMOS DE PEÑAFIEL"	"ahora Decide"	0
"23704"	"VALLADOLID"	"OLMOS DE PEÑAFIEL"	"CI - CCD"	0
"23705"	"VALLADOLID"	"OLMOS DE PEÑAFIEL"	"CONTIGO"	1
"23706"	"VALLADOLID"	"OLMOS DE PEÑAFIEL"	"Cs"	4
"23707"	"VALLADOLID"	"OLMOS DE PEÑAFIEL"	"FE de las JONS"	0
"23708"	"VALLADOLID"	"OLMOS DE PEÑAFIEL"	"IU"	0
"23709"	"VALLADOLID"	"OLMOS DE PEÑAFIEL"	"PACMA"	0
"23710"	"VALLADOLID"	"OLMOS DE PEÑAFIEL"	"PCPE"	0
"23711"	"VALLADOLID"	"OLMOS DE PEÑAFIEL"	"PCTE"	0
"23712"	"VALLADOLID"	"OLMOS DE PEÑAFIEL"	"Podemos"	1
"23713"	"VALLADOLID"	"OLMOS DE PEÑAFIEL"	"PP"	17
"23714"	"VALLADOLID"	"OLMOS DE PEÑAFIEL"	"PSOE"	10
"23715"	"VALLADOLID"	"OLMOS DE PEÑAFIEL"	"TyF"	0
"23716"	"VALLADOLID"	"OLMOS DE PEÑAFIEL"	"UNIÓN REGIONALISTA"	0
"23717"	"VALLADOLID"	"OLMOS DE PEÑAFIEL"	"VOX"	3
"23718"	"VALLADOLID"	"OLMOS DE PEÑAFIEL"	"Votos en blanco"	0
"23719"	"VALLADOLID"	"OLMOS DE PEÑAFIEL"	"Votos nulos"	0
"23720"	"VALLADOLID"	"PALAZUELO DE VEDIJA"	"ahora Decide"	0
"23721"	"VALLADOLID"	"PALAZUELO DE VEDIJA"	"CI - CCD"	0
"23722"	"VALLADOLID"	"PALAZUELO DE VEDIJA"	"CONTIGO"	0
"23723"	"VALLADOLID"	"PALAZUELO DE VEDIJA"	"Cs"	15
"23724"	"VALLADOLID"	"PALAZUELO DE VEDIJA"	"FE de las JONS"	0
"23725"	"VALLADOLID"	"PALAZUELO DE VEDIJA"	"IU"	1
"23726"	"VALLADOLID"	"PALAZUELO DE VEDIJA"	"PACMA"	0
"23727"	"VALLADOLID"	"PALAZUELO DE VEDIJA"	"PCPE"	0
"23728"	"VALLADOLID"	"PALAZUELO DE VEDIJA"	"PCTE"	0
"23729"	"VALLADOLID"	"PALAZUELO DE VEDIJA"	"Podemos"	5
"23730"	"VALLADOLID"	"PALAZUELO DE VEDIJA"	"PP"	54
"23731"	"VALLADOLID"	"PALAZUELO DE VEDIJA"	"PSOE"	46
"23732"	"VALLADOLID"	"PALAZUELO DE VEDIJA"	"TyF"	0
"23733"	"VALLADOLID"	"PALAZUELO DE VEDIJA"	"UNIÓN REGIONALISTA"	1
"23734"	"VALLADOLID"	"PALAZUELO DE VEDIJA"	"VOX"	14
"23735"	"VALLADOLID"	"PALAZUELO DE VEDIJA"	"Votos en blanco"	2
"23736"	"VALLADOLID"	"PALAZUELO DE VEDIJA"	"Votos nulos"	3
"23737"	"VALLADOLID"	"PEDRAJAS DE SAN ESTEBAN"	"ahora Decide"	0
"23738"	"VALLADOLID"	"PEDRAJAS DE SAN ESTEBAN"	"CI - CCD"	1
"23739"	"VALLADOLID"	"PEDRAJAS DE SAN ESTEBAN"	"CONTIGO"	1
"23740"	"VALLADOLID"	"PEDRAJAS DE SAN ESTEBAN"	"Cs"	271
"23741"	"VALLADOLID"	"PEDRAJAS DE SAN ESTEBAN"	"FE de las JONS"	0
"23742"	"VALLADOLID"	"PEDRAJAS DE SAN ESTEBAN"	"IU"	17
"23743"	"VALLADOLID"	"PEDRAJAS DE SAN ESTEBAN"	"PACMA"	7
"23744"	"VALLADOLID"	"PEDRAJAS DE SAN ESTEBAN"	"PCPE"	2
"23745"	"VALLADOLID"	"PEDRAJAS DE SAN ESTEBAN"	"PCTE"	3
"23746"	"VALLADOLID"	"PEDRAJAS DE SAN ESTEBAN"	"Podemos"	28
"23747"	"VALLADOLID"	"PEDRAJAS DE SAN ESTEBAN"	"PP"	951
"23748"	"VALLADOLID"	"PEDRAJAS DE SAN ESTEBAN"	"PSOE"	671
"23749"	"VALLADOLID"	"PEDRAJAS DE SAN ESTEBAN"	"TyF"	0
"23750"	"VALLADOLID"	"PEDRAJAS DE SAN ESTEBAN"	"UNIÓN REGIONALISTA"	1
"23751"	"VALLADOLID"	"PEDRAJAS DE SAN ESTEBAN"	"VOX"	102
"23752"	"VALLADOLID"	"PEDRAJAS DE SAN ESTEBAN"	"Votos en blanco"	18
"23753"	"VALLADOLID"	"PEDRAJAS DE SAN ESTEBAN"	"Votos nulos"	18
"23754"	"VALLADOLID"	"PEDROSA DEL REY"	"ahora Decide"	0
"23755"	"VALLADOLID"	"PEDROSA DEL REY"	"CI - CCD"	0
"23756"	"VALLADOLID"	"PEDROSA DEL REY"	"CONTIGO"	0
"23757"	"VALLADOLID"	"PEDROSA DEL REY"	"Cs"	20
"23758"	"VALLADOLID"	"PEDROSA DEL REY"	"FE de las JONS"	0
"23759"	"VALLADOLID"	"PEDROSA DEL REY"	"IU"	0
"23760"	"VALLADOLID"	"PEDROSA DEL REY"	"PACMA"	0
"23761"	"VALLADOLID"	"PEDROSA DEL REY"	"PCPE"	0
"23762"	"VALLADOLID"	"PEDROSA DEL REY"	"PCTE"	0
"23763"	"VALLADOLID"	"PEDROSA DEL REY"	"Podemos"	2
"23764"	"VALLADOLID"	"PEDROSA DEL REY"	"PP"	46
"23765"	"VALLADOLID"	"PEDROSA DEL REY"	"PSOE"	44
"23766"	"VALLADOLID"	"PEDROSA DEL REY"	"TyF"	0
"23767"	"VALLADOLID"	"PEDROSA DEL REY"	"UNIÓN REGIONALISTA"	1
"23768"	"VALLADOLID"	"PEDROSA DEL REY"	"VOX"	5
"23769"	"VALLADOLID"	"PEDROSA DEL REY"	"Votos en blanco"	0
"23770"	"VALLADOLID"	"PEDROSA DEL REY"	"Votos nulos"	0
"23771"	"VALLADOLID"	"PEÑAFIEL"	"ahora Decide"	1
"23772"	"VALLADOLID"	"PEÑAFIEL"	"CI - CCD"	45
"23773"	"VALLADOLID"	"PEÑAFIEL"	"CONTIGO"	2
"23774"	"VALLADOLID"	"PEÑAFIEL"	"Cs"	394
"23775"	"VALLADOLID"	"PEÑAFIEL"	"FE de las JONS"	4
"23776"	"VALLADOLID"	"PEÑAFIEL"	"IU"	55
"23777"	"VALLADOLID"	"PEÑAFIEL"	"PACMA"	14
"23778"	"VALLADOLID"	"PEÑAFIEL"	"PCPE"	2
"23779"	"VALLADOLID"	"PEÑAFIEL"	"PCTE"	1
"23780"	"VALLADOLID"	"PEÑAFIEL"	"Podemos"	76
"23781"	"VALLADOLID"	"PEÑAFIEL"	"PP"	893
"23782"	"VALLADOLID"	"PEÑAFIEL"	"PSOE"	865
"23783"	"VALLADOLID"	"PEÑAFIEL"	"TyF"	1
"23784"	"VALLADOLID"	"PEÑAFIEL"	"UNIÓN REGIONALISTA"	4
"23785"	"VALLADOLID"	"PEÑAFIEL"	"VOX"	195
"23786"	"VALLADOLID"	"PEÑAFIEL"	"Votos en blanco"	28
"23787"	"VALLADOLID"	"PEÑAFIEL"	"Votos nulos"	45
"23788"	"VALLADOLID"	"PEÑAFLOR DE HORNIJA"	"ahora Decide"	0
"23789"	"VALLADOLID"	"PEÑAFLOR DE HORNIJA"	"CI - CCD"	0
"23790"	"VALLADOLID"	"PEÑAFLOR DE HORNIJA"	"CONTIGO"	0
"23791"	"VALLADOLID"	"PEÑAFLOR DE HORNIJA"	"Cs"	32
"23792"	"VALLADOLID"	"PEÑAFLOR DE HORNIJA"	"FE de las JONS"	0
"23793"	"VALLADOLID"	"PEÑAFLOR DE HORNIJA"	"IU"	1
"23794"	"VALLADOLID"	"PEÑAFLOR DE HORNIJA"	"PACMA"	1
"23795"	"VALLADOLID"	"PEÑAFLOR DE HORNIJA"	"PCPE"	0
"23796"	"VALLADOLID"	"PEÑAFLOR DE HORNIJA"	"PCTE"	0
"23797"	"VALLADOLID"	"PEÑAFLOR DE HORNIJA"	"Podemos"	2
"23798"	"VALLADOLID"	"PEÑAFLOR DE HORNIJA"	"PP"	128
"23799"	"VALLADOLID"	"PEÑAFLOR DE HORNIJA"	"PSOE"	45
"23800"	"VALLADOLID"	"PEÑAFLOR DE HORNIJA"	"TyF"	0
"23801"	"VALLADOLID"	"PEÑAFLOR DE HORNIJA"	"UNIÓN REGIONALISTA"	0
"23802"	"VALLADOLID"	"PEÑAFLOR DE HORNIJA"	"VOX"	21
"23803"	"VALLADOLID"	"PEÑAFLOR DE HORNIJA"	"Votos en blanco"	0
"23804"	"VALLADOLID"	"PEÑAFLOR DE HORNIJA"	"Votos nulos"	0
"23805"	"VALLADOLID"	"PESQUERA DE DUERO"	"ahora Decide"	0
"23806"	"VALLADOLID"	"PESQUERA DE DUERO"	"CI - CCD"	0
"23807"	"VALLADOLID"	"PESQUERA DE DUERO"	"CONTIGO"	0
"23808"	"VALLADOLID"	"PESQUERA DE DUERO"	"Cs"	54
"23809"	"VALLADOLID"	"PESQUERA DE DUERO"	"FE de las JONS"	0
"23810"	"VALLADOLID"	"PESQUERA DE DUERO"	"IU"	8
"23811"	"VALLADOLID"	"PESQUERA DE DUERO"	"PACMA"	0
"23812"	"VALLADOLID"	"PESQUERA DE DUERO"	"PCPE"	0
"23813"	"VALLADOLID"	"PESQUERA DE DUERO"	"PCTE"	0
"23814"	"VALLADOLID"	"PESQUERA DE DUERO"	"Podemos"	4
"23815"	"VALLADOLID"	"PESQUERA DE DUERO"	"PP"	131
"23816"	"VALLADOLID"	"PESQUERA DE DUERO"	"PSOE"	84
"23817"	"VALLADOLID"	"PESQUERA DE DUERO"	"TyF"	0
"23818"	"VALLADOLID"	"PESQUERA DE DUERO"	"UNIÓN REGIONALISTA"	3
"23819"	"VALLADOLID"	"PESQUERA DE DUERO"	"VOX"	27
"23820"	"VALLADOLID"	"PESQUERA DE DUERO"	"Votos en blanco"	2
"23821"	"VALLADOLID"	"PESQUERA DE DUERO"	"Votos nulos"	0
"23822"	"VALLADOLID"	"PIÑA DE ESGUEVA"	"ahora Decide"	1
"23823"	"VALLADOLID"	"PIÑA DE ESGUEVA"	"CI - CCD"	0
"23824"	"VALLADOLID"	"PIÑA DE ESGUEVA"	"CONTIGO"	1
"23825"	"VALLADOLID"	"PIÑA DE ESGUEVA"	"Cs"	48
"23826"	"VALLADOLID"	"PIÑA DE ESGUEVA"	"FE de las JONS"	0
"23827"	"VALLADOLID"	"PIÑA DE ESGUEVA"	"IU"	1
"23828"	"VALLADOLID"	"PIÑA DE ESGUEVA"	"PACMA"	1
"23829"	"VALLADOLID"	"PIÑA DE ESGUEVA"	"PCPE"	1
"23830"	"VALLADOLID"	"PIÑA DE ESGUEVA"	"PCTE"	0
"23831"	"VALLADOLID"	"PIÑA DE ESGUEVA"	"Podemos"	4
"23832"	"VALLADOLID"	"PIÑA DE ESGUEVA"	"PP"	85
"23833"	"VALLADOLID"	"PIÑA DE ESGUEVA"	"PSOE"	46
"23834"	"VALLADOLID"	"PIÑA DE ESGUEVA"	"TyF"	0
"23835"	"VALLADOLID"	"PIÑA DE ESGUEVA"	"UNIÓN REGIONALISTA"	0
"23836"	"VALLADOLID"	"PIÑA DE ESGUEVA"	"VOX"	19
"23837"	"VALLADOLID"	"PIÑA DE ESGUEVA"	"Votos en blanco"	8
"23838"	"VALLADOLID"	"PIÑA DE ESGUEVA"	"Votos nulos"	1
"23839"	"VALLADOLID"	"PIÑEL DE ABAJO"	"ahora Decide"	0
"23840"	"VALLADOLID"	"PIÑEL DE ABAJO"	"CI - CCD"	0
"23841"	"VALLADOLID"	"PIÑEL DE ABAJO"	"CONTIGO"	0
"23842"	"VALLADOLID"	"PIÑEL DE ABAJO"	"Cs"	9
"23843"	"VALLADOLID"	"PIÑEL DE ABAJO"	"FE de las JONS"	0
"23844"	"VALLADOLID"	"PIÑEL DE ABAJO"	"IU"	7
"23845"	"VALLADOLID"	"PIÑEL DE ABAJO"	"PACMA"	2
"23846"	"VALLADOLID"	"PIÑEL DE ABAJO"	"PCPE"	0
"23847"	"VALLADOLID"	"PIÑEL DE ABAJO"	"PCTE"	1
"23848"	"VALLADOLID"	"PIÑEL DE ABAJO"	"Podemos"	2
"23849"	"VALLADOLID"	"PIÑEL DE ABAJO"	"PP"	49
"23850"	"VALLADOLID"	"PIÑEL DE ABAJO"	"PSOE"	39
"23851"	"VALLADOLID"	"PIÑEL DE ABAJO"	"TyF"	0
"23852"	"VALLADOLID"	"PIÑEL DE ABAJO"	"UNIÓN REGIONALISTA"	0
"23853"	"VALLADOLID"	"PIÑEL DE ABAJO"	"VOX"	5
"23854"	"VALLADOLID"	"PIÑEL DE ABAJO"	"Votos en blanco"	2
"23855"	"VALLADOLID"	"PIÑEL DE ABAJO"	"Votos nulos"	0
"23856"	"VALLADOLID"	"PIÑEL DE ARRIBA"	"ahora Decide"	0
"23857"	"VALLADOLID"	"PIÑEL DE ARRIBA"	"CI - CCD"	0
"23858"	"VALLADOLID"	"PIÑEL DE ARRIBA"	"CONTIGO"	0
"23859"	"VALLADOLID"	"PIÑEL DE ARRIBA"	"Cs"	5
"23860"	"VALLADOLID"	"PIÑEL DE ARRIBA"	"FE de las JONS"	0
"23861"	"VALLADOLID"	"PIÑEL DE ARRIBA"	"IU"	3
"23862"	"VALLADOLID"	"PIÑEL DE ARRIBA"	"PACMA"	0
"23863"	"VALLADOLID"	"PIÑEL DE ARRIBA"	"PCPE"	0
"23864"	"VALLADOLID"	"PIÑEL DE ARRIBA"	"PCTE"	0
"23865"	"VALLADOLID"	"PIÑEL DE ARRIBA"	"Podemos"	1
"23866"	"VALLADOLID"	"PIÑEL DE ARRIBA"	"PP"	28
"23867"	"VALLADOLID"	"PIÑEL DE ARRIBA"	"PSOE"	15
"23868"	"VALLADOLID"	"PIÑEL DE ARRIBA"	"TyF"	0
"23869"	"VALLADOLID"	"PIÑEL DE ARRIBA"	"UNIÓN REGIONALISTA"	0
"23870"	"VALLADOLID"	"PIÑEL DE ARRIBA"	"VOX"	3
"23871"	"VALLADOLID"	"PIÑEL DE ARRIBA"	"Votos en blanco"	0
"23872"	"VALLADOLID"	"PIÑEL DE ARRIBA"	"Votos nulos"	3
"23873"	"VALLADOLID"	"POLLOS"	"ahora Decide"	0
"23874"	"VALLADOLID"	"POLLOS"	"CI - CCD"	1
"23875"	"VALLADOLID"	"POLLOS"	"CONTIGO"	0
"23876"	"VALLADOLID"	"POLLOS"	"Cs"	46
"23877"	"VALLADOLID"	"POLLOS"	"FE de las JONS"	0
"23878"	"VALLADOLID"	"POLLOS"	"IU"	7
"23879"	"VALLADOLID"	"POLLOS"	"PACMA"	0
"23880"	"VALLADOLID"	"POLLOS"	"PCPE"	0
"23881"	"VALLADOLID"	"POLLOS"	"PCTE"	2
"23882"	"VALLADOLID"	"POLLOS"	"Podemos"	6
"23883"	"VALLADOLID"	"POLLOS"	"PP"	121
"23884"	"VALLADOLID"	"POLLOS"	"PSOE"	223
"23885"	"VALLADOLID"	"POLLOS"	"TyF"	0
"23886"	"VALLADOLID"	"POLLOS"	"UNIÓN REGIONALISTA"	0
"23887"	"VALLADOLID"	"POLLOS"	"VOX"	17
"23888"	"VALLADOLID"	"POLLOS"	"Votos en blanco"	3
"23889"	"VALLADOLID"	"POLLOS"	"Votos nulos"	7
"23890"	"VALLADOLID"	"PORTILLO"	"ahora Decide"	0
"23891"	"VALLADOLID"	"PORTILLO"	"CI - CCD"	0
"23892"	"VALLADOLID"	"PORTILLO"	"CONTIGO"	1
"23893"	"VALLADOLID"	"PORTILLO"	"Cs"	198
"23894"	"VALLADOLID"	"PORTILLO"	"FE de las JONS"	1
"23895"	"VALLADOLID"	"PORTILLO"	"IU"	84
"23896"	"VALLADOLID"	"PORTILLO"	"PACMA"	6
"23897"	"VALLADOLID"	"PORTILLO"	"PCPE"	0
"23898"	"VALLADOLID"	"PORTILLO"	"PCTE"	0
"23899"	"VALLADOLID"	"PORTILLO"	"Podemos"	48
"23900"	"VALLADOLID"	"PORTILLO"	"PP"	594
"23901"	"VALLADOLID"	"PORTILLO"	"PSOE"	582
"23902"	"VALLADOLID"	"PORTILLO"	"TyF"	2
"23903"	"VALLADOLID"	"PORTILLO"	"UNIÓN REGIONALISTA"	1
"23904"	"VALLADOLID"	"PORTILLO"	"VOX"	62
"23905"	"VALLADOLID"	"PORTILLO"	"Votos en blanco"	19
"23906"	"VALLADOLID"	"PORTILLO"	"Votos nulos"	27
"23907"	"VALLADOLID"	"POZAL DE GALLINAS"	"ahora Decide"	0
"23908"	"VALLADOLID"	"POZAL DE GALLINAS"	"CI - CCD"	0
"23909"	"VALLADOLID"	"POZAL DE GALLINAS"	"CONTIGO"	0
"23910"	"VALLADOLID"	"POZAL DE GALLINAS"	"Cs"	58
"23911"	"VALLADOLID"	"POZAL DE GALLINAS"	"FE de las JONS"	0
"23912"	"VALLADOLID"	"POZAL DE GALLINAS"	"IU"	6
"23913"	"VALLADOLID"	"POZAL DE GALLINAS"	"PACMA"	2
"23914"	"VALLADOLID"	"POZAL DE GALLINAS"	"PCPE"	0
"23915"	"VALLADOLID"	"POZAL DE GALLINAS"	"PCTE"	0
"23916"	"VALLADOLID"	"POZAL DE GALLINAS"	"Podemos"	30
"23917"	"VALLADOLID"	"POZAL DE GALLINAS"	"PP"	145
"23918"	"VALLADOLID"	"POZAL DE GALLINAS"	"PSOE"	145
"23919"	"VALLADOLID"	"POZAL DE GALLINAS"	"TyF"	0
"23920"	"VALLADOLID"	"POZAL DE GALLINAS"	"UNIÓN REGIONALISTA"	2
"23921"	"VALLADOLID"	"POZAL DE GALLINAS"	"VOX"	11
"23922"	"VALLADOLID"	"POZAL DE GALLINAS"	"Votos en blanco"	3
"23923"	"VALLADOLID"	"POZAL DE GALLINAS"	"Votos nulos"	2
"23924"	"VALLADOLID"	"POZALDEZ"	"ahora Decide"	0
"23925"	"VALLADOLID"	"POZALDEZ"	"CI - CCD"	1
"23926"	"VALLADOLID"	"POZALDEZ"	"CONTIGO"	0
"23927"	"VALLADOLID"	"POZALDEZ"	"Cs"	40
"23928"	"VALLADOLID"	"POZALDEZ"	"FE de las JONS"	1
"23929"	"VALLADOLID"	"POZALDEZ"	"IU"	3
"23930"	"VALLADOLID"	"POZALDEZ"	"PACMA"	1
"23931"	"VALLADOLID"	"POZALDEZ"	"PCPE"	0
"23932"	"VALLADOLID"	"POZALDEZ"	"PCTE"	0
"23933"	"VALLADOLID"	"POZALDEZ"	"Podemos"	8
"23934"	"VALLADOLID"	"POZALDEZ"	"PP"	129
"23935"	"VALLADOLID"	"POZALDEZ"	"PSOE"	114
"23936"	"VALLADOLID"	"POZALDEZ"	"TyF"	0
"23937"	"VALLADOLID"	"POZALDEZ"	"UNIÓN REGIONALISTA"	1
"23938"	"VALLADOLID"	"POZALDEZ"	"VOX"	10
"23939"	"VALLADOLID"	"POZALDEZ"	"Votos en blanco"	5
"23940"	"VALLADOLID"	"POZALDEZ"	"Votos nulos"	7
"23941"	"VALLADOLID"	"POZUELO DE LA ORDEN"	"ahora Decide"	0
"23942"	"VALLADOLID"	"POZUELO DE LA ORDEN"	"CI - CCD"	0
"23943"	"VALLADOLID"	"POZUELO DE LA ORDEN"	"CONTIGO"	0
"23944"	"VALLADOLID"	"POZUELO DE LA ORDEN"	"Cs"	6
"23945"	"VALLADOLID"	"POZUELO DE LA ORDEN"	"FE de las JONS"	0
"23946"	"VALLADOLID"	"POZUELO DE LA ORDEN"	"IU"	3
"23947"	"VALLADOLID"	"POZUELO DE LA ORDEN"	"PACMA"	0
"23948"	"VALLADOLID"	"POZUELO DE LA ORDEN"	"PCPE"	0
"23949"	"VALLADOLID"	"POZUELO DE LA ORDEN"	"PCTE"	0
"23950"	"VALLADOLID"	"POZUELO DE LA ORDEN"	"Podemos"	0
"23951"	"VALLADOLID"	"POZUELO DE LA ORDEN"	"PP"	26
"23952"	"VALLADOLID"	"POZUELO DE LA ORDEN"	"PSOE"	9
"23953"	"VALLADOLID"	"POZUELO DE LA ORDEN"	"TyF"	0
"23954"	"VALLADOLID"	"POZUELO DE LA ORDEN"	"UNIÓN REGIONALISTA"	0
"23955"	"VALLADOLID"	"POZUELO DE LA ORDEN"	"VOX"	0
"23956"	"VALLADOLID"	"POZUELO DE LA ORDEN"	"Votos en blanco"	0
"23957"	"VALLADOLID"	"POZUELO DE LA ORDEN"	"Votos nulos"	0
"23958"	"VALLADOLID"	"PURAS"	"ahora Decide"	0
"23959"	"VALLADOLID"	"PURAS"	"CI - CCD"	0
"23960"	"VALLADOLID"	"PURAS"	"CONTIGO"	0
"23961"	"VALLADOLID"	"PURAS"	"Cs"	9
"23962"	"VALLADOLID"	"PURAS"	"FE de las JONS"	0
"23963"	"VALLADOLID"	"PURAS"	"IU"	0
"23964"	"VALLADOLID"	"PURAS"	"PACMA"	2
"23965"	"VALLADOLID"	"PURAS"	"PCPE"	0
"23966"	"VALLADOLID"	"PURAS"	"PCTE"	0
"23967"	"VALLADOLID"	"PURAS"	"Podemos"	0
"23968"	"VALLADOLID"	"PURAS"	"PP"	19
"23969"	"VALLADOLID"	"PURAS"	"PSOE"	1
"23970"	"VALLADOLID"	"PURAS"	"TyF"	2
"23971"	"VALLADOLID"	"PURAS"	"UNIÓN REGIONALISTA"	0
"23972"	"VALLADOLID"	"PURAS"	"VOX"	4
"23973"	"VALLADOLID"	"PURAS"	"Votos en blanco"	0
"23974"	"VALLADOLID"	"PURAS"	"Votos nulos"	0
"23975"	"VALLADOLID"	"QUINTANILLA DE ARRIBA"	"ahora Decide"	0
"23976"	"VALLADOLID"	"QUINTANILLA DE ARRIBA"	"CI - CCD"	0
"23977"	"VALLADOLID"	"QUINTANILLA DE ARRIBA"	"CONTIGO"	0
"23978"	"VALLADOLID"	"QUINTANILLA DE ARRIBA"	"Cs"	17
"23979"	"VALLADOLID"	"QUINTANILLA DE ARRIBA"	"FE de las JONS"	0
"23980"	"VALLADOLID"	"QUINTANILLA DE ARRIBA"	"IU"	4
"23981"	"VALLADOLID"	"QUINTANILLA DE ARRIBA"	"PACMA"	0
"23982"	"VALLADOLID"	"QUINTANILLA DE ARRIBA"	"PCPE"	0
"23983"	"VALLADOLID"	"QUINTANILLA DE ARRIBA"	"PCTE"	4
"23984"	"VALLADOLID"	"QUINTANILLA DE ARRIBA"	"Podemos"	4
"23985"	"VALLADOLID"	"QUINTANILLA DE ARRIBA"	"PP"	36
"23986"	"VALLADOLID"	"QUINTANILLA DE ARRIBA"	"PSOE"	19
"23987"	"VALLADOLID"	"QUINTANILLA DE ARRIBA"	"TyF"	0
"23988"	"VALLADOLID"	"QUINTANILLA DE ARRIBA"	"UNIÓN REGIONALISTA"	0
"23989"	"VALLADOLID"	"QUINTANILLA DE ARRIBA"	"VOX"	4
"23990"	"VALLADOLID"	"QUINTANILLA DE ARRIBA"	"Votos en blanco"	3
"23991"	"VALLADOLID"	"QUINTANILLA DE ARRIBA"	"Votos nulos"	3
"23992"	"VALLADOLID"	"QUINTANILLA DE ONESIMO"	"ahora Decide"	1
"23993"	"VALLADOLID"	"QUINTANILLA DE ONESIMO"	"CI - CCD"	3
"23994"	"VALLADOLID"	"QUINTANILLA DE ONESIMO"	"CONTIGO"	0
"23995"	"VALLADOLID"	"QUINTANILLA DE ONESIMO"	"Cs"	98
"23996"	"VALLADOLID"	"QUINTANILLA DE ONESIMO"	"FE de las JONS"	0
"23997"	"VALLADOLID"	"QUINTANILLA DE ONESIMO"	"IU"	14
"23998"	"VALLADOLID"	"QUINTANILLA DE ONESIMO"	"PACMA"	1
"23999"	"VALLADOLID"	"QUINTANILLA DE ONESIMO"	"PCPE"	0
"24000"	"VALLADOLID"	"QUINTANILLA DE ONESIMO"	"PCTE"	3
"24001"	"VALLADOLID"	"QUINTANILLA DE ONESIMO"	"Podemos"	28
"24002"	"VALLADOLID"	"QUINTANILLA DE ONESIMO"	"PP"	193
"24003"	"VALLADOLID"	"QUINTANILLA DE ONESIMO"	"PSOE"	257
"24004"	"VALLADOLID"	"QUINTANILLA DE ONESIMO"	"TyF"	0
"24005"	"VALLADOLID"	"QUINTANILLA DE ONESIMO"	"UNIÓN REGIONALISTA"	30
"24006"	"VALLADOLID"	"QUINTANILLA DE ONESIMO"	"VOX"	30
"24007"	"VALLADOLID"	"QUINTANILLA DE ONESIMO"	"Votos en blanco"	7
"24008"	"VALLADOLID"	"QUINTANILLA DE ONESIMO"	"Votos nulos"	14
"24009"	"VALLADOLID"	"QUINTANILLA DE TRIGUEROS"	"ahora Decide"	1
"24010"	"VALLADOLID"	"QUINTANILLA DE TRIGUEROS"	"CI - CCD"	0
"24011"	"VALLADOLID"	"QUINTANILLA DE TRIGUEROS"	"CONTIGO"	0
"24012"	"VALLADOLID"	"QUINTANILLA DE TRIGUEROS"	"Cs"	15
"24013"	"VALLADOLID"	"QUINTANILLA DE TRIGUEROS"	"FE de las JONS"	0
"24014"	"VALLADOLID"	"QUINTANILLA DE TRIGUEROS"	"IU"	2
"24015"	"VALLADOLID"	"QUINTANILLA DE TRIGUEROS"	"PACMA"	0
"24016"	"VALLADOLID"	"QUINTANILLA DE TRIGUEROS"	"PCPE"	0
"24017"	"VALLADOLID"	"QUINTANILLA DE TRIGUEROS"	"PCTE"	0
"24018"	"VALLADOLID"	"QUINTANILLA DE TRIGUEROS"	"Podemos"	2
"24019"	"VALLADOLID"	"QUINTANILLA DE TRIGUEROS"	"PP"	31
"24020"	"VALLADOLID"	"QUINTANILLA DE TRIGUEROS"	"PSOE"	16
"24021"	"VALLADOLID"	"QUINTANILLA DE TRIGUEROS"	"TyF"	0
"24022"	"VALLADOLID"	"QUINTANILLA DE TRIGUEROS"	"UNIÓN REGIONALISTA"	0
"24023"	"VALLADOLID"	"QUINTANILLA DE TRIGUEROS"	"VOX"	7
"24024"	"VALLADOLID"	"QUINTANILLA DE TRIGUEROS"	"Votos en blanco"	2
"24025"	"VALLADOLID"	"QUINTANILLA DE TRIGUEROS"	"Votos nulos"	0
"24026"	"VALLADOLID"	"QUINTANILLA DEL MOLAR"	"ahora Decide"	0
"24027"	"VALLADOLID"	"QUINTANILLA DEL MOLAR"	"CI - CCD"	1
"24028"	"VALLADOLID"	"QUINTANILLA DEL MOLAR"	"CONTIGO"	0
"24029"	"VALLADOLID"	"QUINTANILLA DEL MOLAR"	"Cs"	4
"24030"	"VALLADOLID"	"QUINTANILLA DEL MOLAR"	"FE de las JONS"	0
"24031"	"VALLADOLID"	"QUINTANILLA DEL MOLAR"	"IU"	0
"24032"	"VALLADOLID"	"QUINTANILLA DEL MOLAR"	"PACMA"	0
"24033"	"VALLADOLID"	"QUINTANILLA DEL MOLAR"	"PCPE"	0
"24034"	"VALLADOLID"	"QUINTANILLA DEL MOLAR"	"PCTE"	0
"24035"	"VALLADOLID"	"QUINTANILLA DEL MOLAR"	"Podemos"	2
"24036"	"VALLADOLID"	"QUINTANILLA DEL MOLAR"	"PP"	26
