Código.de.mesa;Provincia;Código.municipio;Municipio;Distrito;Sección;Mesa;Censo;Primer.Avance;Segundo.Avance;Total.Votantes;Votos.Nulos;Votos.Blanco;Partido;Nº.Votos
191;05-018-1-001-U;AVILA;18;AVELLANEDA;1;1;U;36;11;19;25;0;0;PSOE;2
192;05-018-1-001-U;AVILA;18;AVELLANEDA;1;1;U;36;11;19;25;0;0;URCL;0
193;05-018-1-001-U;AVILA;18;AVELLANEDA;1;1;U;36;11;19;25;0;0;IU;0
194;05-018-1-001-U;AVILA;18;AVELLANEDA;1;1;U;36;11;19;25;0;0;PAE-I;0
195;05-018-1-001-U;AVILA;18;AVELLANEDA;1;1;U;36;11;19;25;0;0;FE-JONS;0
196;05-018-1-001-U;AVILA;18;AVELLANEDA;1;1;U;36;11;19;25;0;0;PNC;0
197;05-019-1-001-A;AVILA;19;AVILA;1;1;A;703;218;322;436;7;13;PP;296
198;05-019-1-001-A;AVILA;19;AVILA;1;1;A;703;218;322;436;7;13;PSOE;77
199;05-019-1-001-A;AVILA;19;AVILA;1;1;A;703;218;322;436;7;13;IU;29
200;05-019-1-001-A;AVILA;19;AVILA;1;1;A;703;218;322;436;7;13;FE-JONS;6
201;05-019-1-001-A;AVILA;19;AVILA;1;1;A;703;218;322;436;7;13;PNC;5
202;05-019-1-001-A;AVILA;19;AVILA;1;1;A;703;218;322;436;7;13;URCL;2
203;05-019-1-001-A;AVILA;19;AVILA;1;1;A;703;218;322;436;7;13;PAE-I;1
204;05-019-1-001-B;AVILA;19;AVILA;1;1;B;598;211;292;380;4;12;PP;241
205;05-019-1-001-B;AVILA;19;AVILA;1;1;B;598;211;292;380;4;12;PSOE;80
206;05-019-1-001-B;AVILA;19;AVILA;1;1;B;598;211;292;380;4;12;IU;35
207;05-019-1-001-B;AVILA;19;AVILA;1;1;B;598;211;292;380;4;12;FE-JONS;3
208;05-019-1-001-B;AVILA;19;AVILA;1;1;B;598;211;292;380;4;12;PNC;3
209;05-019-1-001-B;AVILA;19;AVILA;1;1;B;598;211;292;380;4;12;PAE-I;1
210;05-019-1-001-B;AVILA;19;AVILA;1;1;B;598;211;292;380;4;12;URCL;1
211;05-019-2-001-A;AVILA;19;AVILA;2;1;A;808;288;428;565;12;33;PP;413
212;05-019-2-001-A;AVILA;19;AVILA;2;1;A;808;288;428;565;12;33;PSOE;67
213;05-019-2-001-A;AVILA;19;AVILA;2;1;A;808;288;428;565;12;33;IU;28
214;05-019-2-001-A;AVILA;19;AVILA;2;1;A;808;288;428;565;12;33;FE-JONS;8
215;05-019-2-001-A;AVILA;19;AVILA;2;1;A;808;288;428;565;12;33;PNC;2
216;05-019-2-001-A;AVILA;19;AVILA;2;1;A;808;288;428;565;12;33;URCL;2
217;05-019-2-001-A;AVILA;19;AVILA;2;1;A;808;288;428;565;12;33;PAE-I;0
218;05-019-2-001-B;AVILA;19;AVILA;2;1;B;785;269;398;525;15;23;PP;396
219;05-019-2-001-B;AVILA;19;AVILA;2;1;B;785;269;398;525;15;23;PSOE;58
220;05-019-2-001-B;AVILA;19;AVILA;2;1;B;785;269;398;525;15;23;IU;25
221;05-019-2-001-B;AVILA;19;AVILA;2;1;B;785;269;398;525;15;23;FE-JONS;4
222;05-019-2-001-B;AVILA;19;AVILA;2;1;B;785;269;398;525;15;23;URCL;3
223;05-019-2-001-B;AVILA;19;AVILA;2;1;B;785;269;398;525;15;23;PNC;1
224;05-019-2-001-B;AVILA;19;AVILA;2;1;B;785;269;398;525;15;23;PAE-I;0
225;05-019-3-001-A;AVILA;19;AVILA;3;1;A;768;207;348;508;7;25;PP;237
226;05-019-3-001-A;AVILA;19;AVILA;3;1;A;768;207;348;508;7;25;PSOE;138
227;05-019-3-001-A;AVILA;19;AVILA;3;1;A;768;207;348;508;7;25;IU;80
228;05-019-3-001-A;AVILA;19;AVILA;3;1;A;768;207;348;508;7;25;URCL;13
229;05-019-3-001-A;AVILA;19;AVILA;3;1;A;768;207;348;508;7;25;PAE-I;3
230;05-019-3-001-A;AVILA;19;AVILA;3;1;A;768;207;348;508;7;25;FE-JONS;3
